MCP1,IP10,MCP1_hi,IP10_hi,ISS,MIG,IL6_hi,IL6,nodeX,ISS_hi,simID,timepoint,injury
1,1,0,1,1,0,0,1,1,1,44,20,Severe
0,1,0,1,1,1,1,1,0,1,45,0,Severe
1,0,0,1,1,0,0,1,1,1,45,1,Severe
1,1,0,0,1,0,0,1,1,1,45,2,Severe
1,1,1,1,1,0,1,1,1,1,45,3,Severe
1,1,0,1,1,0,0,1,1,1,45,4,Severe
1,1,0,1,1,0,0,1,1,1,45,5,Severe
1,1,0,1,1,0,0,1,1,1,45,6,Severe
1,1,0,1,1,0,0,1,1,1,45,7,Severe
1,1,0,1,1,0,0,1,1,1,45,8,Severe
1,1,0,1,1,0,0,1,1,1,45,9,Severe
1,1,0,1,1,0,0,1,1,1,45,10,Severe
1,1,0,1,1,0,0,1,1,1,45,11,Severe
1,1,0,1,1,0,0,1,1,1,45,12,Severe
1,1,0,1,1,0,0,1,1,1,45,13,Severe
1,1,0,1,1,0,0,1,1,1,45,14,Severe
1,1,0,1,1,0,0,1,1,1,45,15,Severe
1,1,0,1,1,0,0,1,1,1,45,16,Severe
1,1,0,1,1,0,0,1,1,1,45,17,Severe
1,1,0,1,1,0,0,1,1,1,45,18,Severe
1,1,0,1,1,0,0,1,1,1,45,19,Severe
1,1,0,1,1,0,0,1,1,1,45,20,Severe
1,0,1,1,1,0,0,0,0,1,46,0,Severe
1,0,0,0,1,0,0,1,1,1,46,1,Severe
1,1,1,0,1,0,1,1,1,1,46,2,Severe
1,1,1,1,1,0,1,1,1,1,46,3,Severe
1,1,0,1,1,0,0,1,1,1,46,4,Severe
1,1,0,1,1,0,0,1,1,1,46,5,Severe
1,1,0,1,1,0,0,1,1,1,46,6,Severe
1,1,0,1,1,0,0,1,1,1,46,7,Severe
1,1,0,1,1,0,0,1,1,1,46,8,Severe
1,1,0,1,1,0,0,1,1,1,46,9,Severe
1,1,0,1,1,0,0,1,1,1,46,10,Severe
1,1,0,1,1,0,0,1,1,1,46,11,Severe
1,1,0,1,1,0,0,1,1,1,46,12,Severe
1,1,0,1,1,0,0,1,1,1,46,13,Severe
1,1,0,1,1,0,0,1,1,1,46,14,Severe
1,1,0,1,1,0,0,1,1,1,46,15,Severe
1,1,0,1,1,0,0,1,1,1,46,16,Severe
1,1,0,1,1,0,0,1,1,1,46,17,Severe
1,1,0,1,1,0,0,1,1,1,46,18,Severe
1,1,0,1,1,0,0,1,1,1,46,19,Severe
1,1,0,1,1,0,0,1,1,1,46,20,Severe
1,1,1,1,1,0,0,0,0,1,47,0,Severe
1,0,0,1,1,0,0,1,1,1,47,1,Severe
1,1,0,0,1,0,0,1,1,1,47,2,Severe
1,1,1,1,1,0,1,1,1,1,47,3,Severe
1,1,0,1,1,0,0,1,1,1,47,4,Severe
1,1,0,1,1,0,0,1,1,1,47,5,Severe
1,1,0,1,1,0,0,1,1,1,47,6,Severe
1,1,0,1,1,0,0,1,1,1,47,7,Severe
1,1,0,1,1,0,0,1,1,1,47,8,Severe
1,1,0,1,1,0,0,1,1,1,47,9,Severe
1,1,0,1,1,0,0,1,1,1,47,10,Severe
1,1,0,1,1,0,0,1,1,1,47,11,Severe
1,1,0,1,1,0,0,1,1,1,47,12,Severe
1,1,0,1,1,0,0,1,1,1,47,13,Severe
1,1,0,1,1,0,0,1,1,1,47,14,Severe
1,1,0,1,1,0,0,1,1,1,47,15,Severe
1,1,0,1,1,0,0,1,1,1,47,16,Severe
1,1,0,1,1,0,0,1,1,1,47,17,Severe
1,1,0,1,1,0,0,1,1,1,47,18,Severe
1,1,0,1,1,0,0,1,1,1,47,19,Severe
1,1,0,1,1,0,0,1,1,1,47,20,Severe
0,0,1,0,1,0,0,1,0,1,48,0,Severe
1,0,0,1,1,0,0,0,1,1,48,1,Severe
1,1,0,0,1,0,0,1,1,1,48,2,Severe
1,1,1,1,1,0,1,1,1,1,48,3,Severe
1,1,0,1,1,0,0,1,1,1,48,4,Severe
1,1,0,1,1,0,0,1,1,1,48,5,Severe
1,1,0,1,1,0,0,1,1,1,48,6,Severe
1,1,0,1,1,0,0,1,1,1,48,7,Severe
1,1,0,1,1,0,0,1,1,1,48,8,Severe
1,1,0,1,1,0,0,1,1,1,48,9,Severe
1,1,0,1,1,0,0,1,1,1,48,10,Severe
1,1,0,1,1,0,0,1,1,1,48,11,Severe
1,1,0,1,1,0,0,1,1,1,48,12,Severe
1,1,0,1,1,0,0,1,1,1,48,13,Severe
1,1,0,1,1,0,0,1,1,1,48,14,Severe
1,1,0,1,1,0,0,1,1,1,48,15,Severe
1,1,0,1,1,0,0,1,1,1,48,16,Severe
1,1,0,1,1,0,0,1,1,1,48,17,Severe
1,1,0,1,1,0,0,1,1,1,48,18,Severe
1,1,0,1,1,0,0,1,1,1,48,19,Severe
1,1,0,1,1,0,0,1,1,1,48,20,Severe
0,0,1,0,1,1,1,1,0,1,49,0,Severe
1,0,0,0,1,1,0,1,1,1,49,1,Severe
1,1,1,0,1,0,1,1,0,1,49,2,Severe
1,0,1,1,1,0,1,1,1,1,49,3,Severe
1,1,0,0,1,0,0,1,1,1,49,4,Severe
1,1,1,1,1,0,1,1,1,1,49,5,Severe
1,1,0,1,1,0,0,1,1,1,49,6,Severe
1,1,0,1,1,0,0,1,1,1,49,7,Severe
1,1,0,1,1,0,0,1,1,1,49,8,Severe
1,1,0,1,1,0,0,1,1,1,49,9,Severe
1,1,0,1,1,0,0,1,1,1,49,10,Severe
1,1,0,1,1,0,0,1,1,1,49,11,Severe
1,1,0,1,1,0,0,1,1,1,49,12,Severe
1,1,0,1,1,0,0,1,1,1,49,13,Severe
1,1,0,1,1,0,0,1,1,1,49,14,Severe
1,1,0,1,1,0,0,1,1,1,49,15,Severe
1,1,0,1,1,0,0,1,1,1,49,16,Severe
1,1,0,1,1,0,0,1,1,1,49,17,Severe
1,1,0,1,1,0,0,1,1,1,49,18,Severe
1,1,0,1,1,0,0,1,1,1,49,19,Severe
1,1,0,1,1,0,0,1,1,1,49,20,Severe
1,1,1,1,1,1,0,1,0,1,50,0,Severe
1,0,0,1,1,0,0,1,0,1,50,1,Severe
1,0,0,0,1,0,0,1,1,1,50,2,Severe
1,1,1,0,1,0,1,1,1,1,50,3,Severe
1,1,1,1,1,0,1,1,1,1,50,4,Severe
1,1,0,1,1,0,0,1,1,1,50,5,Severe
1,1,0,1,1,0,0,1,1,1,50,6,Severe
1,1,0,1,1,0,0,1,1,1,50,7,Severe
1,1,0,1,1,0,0,1,1,1,50,8,Severe
1,1,0,1,1,0,0,1,1,1,50,9,Severe
1,1,0,1,1,0,0,1,1,1,50,10,Severe
1,1,0,1,1,0,0,1,1,1,50,11,Severe
1,1,0,1,1,0,0,1,1,1,50,12,Severe
1,1,0,1,1,0,0,1,1,1,50,13,Severe
1,1,0,1,1,0,0,1,1,1,50,14,Severe
1,1,0,1,1,0,0,1,1,1,50,15,Severe
1,1,0,1,1,0,0,1,1,1,50,16,Severe
1,1,0,1,1,0,0,1,1,1,50,17,Severe
1,1,0,1,1,0,0,1,1,1,50,18,Severe
1,1,0,1,1,0,0,1,1,1,50,19,Severe
1,1,0,1,1,0,0,1,1,1,50,20,Severe
1,1,1,1,1,1,0,0,0,1,51,0,Severe
1,0,0,1,1,0,0,1,0,1,51,1,Severe
1,0,0,0,1,0,0,1,1,1,51,2,Severe
1,1,1,0,1,0,1,1,1,1,51,3,Severe
1,1,1,1,1,0,1,1,1,1,51,4,Severe
1,1,0,1,1,0,0,1,1,1,51,5,Severe
1,1,0,1,1,0,0,1,1,1,51,6,Severe
1,1,0,1,1,0,0,1,1,1,51,7,Severe
1,1,0,1,1,0,0,1,1,1,51,8,Severe
1,1,0,1,1,0,0,1,1,1,51,9,Severe
1,1,0,1,1,0,0,1,1,1,51,10,Severe
1,1,0,1,1,0,0,1,1,1,51,11,Severe
1,1,0,1,1,0,0,1,1,1,51,12,Severe
1,1,0,1,1,0,0,1,1,1,51,13,Severe
1,1,0,1,1,0,0,1,1,1,51,14,Severe
1,1,0,1,1,0,0,1,1,1,51,15,Severe
1,1,0,1,1,0,0,1,1,1,51,16,Severe
1,1,0,1,1,0,0,1,1,1,51,17,Severe
1,1,0,1,1,0,0,1,1,1,51,18,Severe
1,1,0,1,1,0,0,1,1,1,51,19,Severe
1,1,0,1,1,0,0,1,1,1,51,20,Severe
0,1,0,1,1,0,1,0,0,1,52,0,Severe
1,0,0,1,1,0,0,0,1,1,52,1,Severe
1,1,0,0,1,0,0,1,1,1,52,2,Severe
1,1,1,1,1,0,1,1,1,1,52,3,Severe
1,1,0,1,1,0,0,1,1,1,52,4,Severe
1,1,0,1,1,0,0,1,1,1,52,5,Severe
1,1,0,1,1,0,0,1,1,1,52,6,Severe
1,1,0,1,1,0,0,1,1,1,52,7,Severe
1,1,0,1,1,0,0,1,1,1,52,8,Severe
1,1,0,1,1,0,0,1,1,1,52,9,Severe
1,1,0,1,1,0,0,1,1,1,52,10,Severe
1,1,0,1,1,0,0,1,1,1,52,11,Severe
1,1,0,1,1,0,0,1,1,1,52,12,Severe
1,1,0,1,1,0,0,1,1,1,52,13,Severe
1,1,0,1,1,0,0,1,1,1,52,14,Severe
1,1,0,1,1,0,0,1,1,1,52,15,Severe
1,1,0,1,1,0,0,1,1,1,52,16,Severe
1,1,0,1,1,0,0,1,1,1,52,17,Severe
1,1,0,1,1,0,0,1,1,1,52,18,Severe
1,1,0,1,1,0,0,1,1,1,52,19,Severe
1,1,0,1,1,0,0,1,1,1,52,20,Severe
1,0,0,1,1,0,1,1,0,1,53,0,Severe
1,0,0,0,1,0,0,1,1,1,53,1,Severe
1,1,1,0,1,0,1,1,1,1,53,2,Severe
1,1,1,1,1,0,1,1,1,1,53,3,Severe
1,1,0,1,1,0,0,1,1,1,53,4,Severe
1,1,0,1,1,0,0,1,1,1,53,5,Severe
1,1,0,1,1,0,0,1,1,1,53,6,Severe
1,1,0,1,1,0,0,1,1,1,53,7,Severe
1,1,0,1,1,0,0,1,1,1,53,8,Severe
1,1,0,1,1,0,0,1,1,1,53,9,Severe
1,1,0,1,1,0,0,1,1,1,53,10,Severe
1,1,0,1,1,0,0,1,1,1,53,11,Severe
1,1,0,1,1,0,0,1,1,1,53,12,Severe
1,1,0,1,1,0,0,1,1,1,53,13,Severe
1,1,0,1,1,0,0,1,1,1,53,14,Severe
1,1,0,1,1,0,0,1,1,1,53,15,Severe
1,1,0,1,1,0,0,1,1,1,53,16,Severe
1,1,0,1,1,0,0,1,1,1,53,17,Severe
1,1,0,1,1,0,0,1,1,1,53,18,Severe
1,1,0,1,1,0,0,1,1,1,53,19,Severe
1,1,0,1,1,0,0,1,1,1,53,20,Severe
0,1,0,0,1,0,0,1,0,1,54,0,Severe
1,0,0,1,1,0,0,0,1,1,54,1,Severe
1,1,0,0,1,0,0,1,1,1,54,2,Severe
1,1,1,1,1,0,1,1,1,1,54,3,Severe
1,1,0,1,1,0,0,1,1,1,54,4,Severe
1,1,0,1,1,0,0,1,1,1,54,5,Severe
1,1,0,1,1,0,0,1,1,1,54,6,Severe
1,1,0,1,1,0,0,1,1,1,54,7,Severe
1,1,0,1,1,0,0,1,1,1,54,8,Severe
1,1,0,1,1,0,0,1,1,1,54,9,Severe
1,1,0,1,1,0,0,1,1,1,54,10,Severe
1,1,0,1,1,0,0,1,1,1,54,11,Severe
1,1,0,1,1,0,0,1,1,1,54,12,Severe
1,1,0,1,1,0,0,1,1,1,54,13,Severe
1,1,0,1,1,0,0,1,1,1,54,14,Severe
1,1,0,1,1,0,0,1,1,1,54,15,Severe
1,1,0,1,1,0,0,1,1,1,54,16,Severe
1,1,0,1,1,0,0,1,1,1,54,17,Severe
1,1,0,1,1,0,0,1,1,1,54,18,Severe
1,1,0,1,1,0,0,1,1,1,54,19,Severe
1,1,0,1,1,0,0,1,1,1,54,20,Severe
0,0,0,1,1,0,0,1,0,1,55,0,Severe
1,0,0,1,1,0,0,0,1,1,55,1,Severe
1,1,0,0,1,0,0,1,1,1,55,2,Severe
1,1,1,1,1,0,1,1,1,1,55,3,Severe
1,1,0,1,1,0,0,1,1,1,55,4,Severe
1,1,0,1,1,0,0,1,1,1,55,5,Severe
1,1,0,1,1,0,0,1,1,1,55,6,Severe
1,1,0,1,1,0,0,1,1,1,55,7,Severe
1,1,0,1,1,0,0,1,1,1,55,8,Severe
1,1,0,1,1,0,0,1,1,1,55,9,Severe
1,1,0,1,1,0,0,1,1,1,55,10,Severe
1,1,0,1,1,0,0,1,1,1,55,11,Severe
1,1,0,1,1,0,0,1,1,1,55,12,Severe
1,1,0,1,1,0,0,1,1,1,55,13,Severe
1,1,0,1,1,0,0,1,1,1,55,14,Severe
1,1,0,1,1,0,0,1,1,1,55,15,Severe
1,1,0,1,1,0,0,1,1,1,55,16,Severe
1,1,0,1,1,0,0,1,1,1,55,17,Severe
1,1,0,1,1,0,0,1,1,1,55,18,Severe
1,1,0,1,1,0,0,1,1,1,55,19,Severe
1,1,0,1,1,0,0,1,1,1,55,20,Severe
1,1,1,0,1,0,0,0,0,1,56,0,Severe
1,0,1,1,1,0,1,1,1,1,56,1,Severe
1,1,0,0,1,0,0,1,1,1,56,2,Severe
1,1,1,1,1,0,1,1,1,1,56,3,Severe
1,1,0,1,1,0,0,1,1,1,56,4,Severe
1,1,0,1,1,0,0,1,1,1,56,5,Severe
1,1,0,1,1,0,0,1,1,1,56,6,Severe
1,1,0,1,1,0,0,1,1,1,56,7,Severe
1,1,0,1,1,0,0,1,1,1,56,8,Severe
1,1,0,1,1,0,0,1,1,1,56,9,Severe
1,1,0,1,1,0,0,1,1,1,56,10,Severe
1,1,0,1,1,0,0,1,1,1,56,11,Severe
1,1,0,1,1,0,0,1,1,1,56,12,Severe
1,1,0,1,1,0,0,1,1,1,56,13,Severe
1,1,0,1,1,0,0,1,1,1,56,14,Severe
1,1,0,1,1,0,0,1,1,1,56,15,Severe
1,1,0,1,1,0,0,1,1,1,56,16,Severe
1,1,0,1,1,0,0,1,1,1,56,17,Severe
1,1,0,1,1,0,0,1,1,1,56,18,Severe
1,1,0,1,1,0,0,1,1,1,56,19,Severe
1,1,0,1,1,0,0,1,1,1,56,20,Severe
0,1,1,1,1,0,0,0,0,1,57,0,Severe
1,0,0,1,1,0,0,0,1,1,57,1,Severe
1,1,0,0,1,0,0,1,1,1,57,2,Severe
1,1,1,1,1,0,1,1,1,1,57,3,Severe
1,1,0,1,1,0,0,1,1,1,57,4,Severe
1,1,0,1,1,0,0,1,1,1,57,5,Severe
1,1,0,1,1,0,0,1,1,1,57,6,Severe
1,1,0,1,1,0,0,1,1,1,57,7,Severe
1,1,0,1,1,0,0,1,1,1,57,8,Severe
1,1,0,1,1,0,0,1,1,1,57,9,Severe
1,1,0,1,1,0,0,1,1,1,57,10,Severe
1,1,0,1,1,0,0,1,1,1,57,11,Severe
1,1,0,1,1,0,0,1,1,1,57,12,Severe
1,1,0,1,1,0,0,1,1,1,57,13,Severe
1,1,0,1,1,0,0,1,1,1,57,14,Severe
1,1,0,1,1,0,0,1,1,1,57,15,Severe
1,1,0,1,1,0,0,1,1,1,57,16,Severe
1,1,0,1,1,0,0,1,1,1,57,17,Severe
1,1,0,1,1,0,0,1,1,1,57,18,Severe
1,1,0,1,1,0,0,1,1,1,57,19,Severe
1,1,0,1,1,0,0,1,1,1,57,20,Severe
1,0,1,0,1,0,1,0,0,1,58,0,Severe
1,0,1,0,1,0,1,1,1,1,58,1,Severe
1,1,1,0,1,0,1,1,1,1,58,2,Severe
1,1,1,1,1,0,1,1,1,1,58,3,Severe
1,1,0,1,1,0,0,1,1,1,58,4,Severe
1,1,0,1,1,0,0,1,1,1,58,5,Severe
1,1,0,1,1,0,0,1,1,1,58,6,Severe
1,1,0,1,1,0,0,1,1,1,58,7,Severe
1,1,0,1,1,0,0,1,1,1,58,8,Severe
1,1,0,1,1,0,0,1,1,1,58,9,Severe
1,1,0,1,1,0,0,1,1,1,58,10,Severe
1,1,0,1,1,0,0,1,1,1,58,11,Severe
1,1,0,1,1,0,0,1,1,1,58,12,Severe
1,1,0,1,1,0,0,1,1,1,58,13,Severe
1,1,0,1,1,0,0,1,1,1,58,14,Severe
1,1,0,1,1,0,0,1,1,1,58,15,Severe
1,1,0,1,1,0,0,1,1,1,58,16,Severe
1,1,0,1,1,0,0,1,1,1,58,17,Severe
1,1,0,1,1,0,0,1,1,1,58,18,Severe
1,1,0,1,1,0,0,1,1,1,58,19,Severe
1,1,0,1,1,0,0,1,1,1,58,20,Severe
0,0,0,1,1,0,1,1,0,1,59,0,Severe
1,0,0,1,1,0,0,0,1,1,59,1,Severe
1,1,0,0,1,0,0,1,1,1,59,2,Severe
1,1,1,1,1,0,1,1,1,1,59,3,Severe
1,1,0,1,1,0,0,1,1,1,59,4,Severe
1,1,0,1,1,0,0,1,1,1,59,5,Severe
1,1,0,1,1,0,0,1,1,1,59,6,Severe
1,1,0,1,1,0,0,1,1,1,59,7,Severe
1,1,0,1,1,0,0,1,1,1,59,8,Severe
1,1,0,1,1,0,0,1,1,1,59,9,Severe
1,1,0,1,1,0,0,1,1,1,59,10,Severe
1,1,0,1,1,0,0,1,1,1,59,11,Severe
1,1,0,1,1,0,0,1,1,1,59,12,Severe
1,1,0,1,1,0,0,1,1,1,59,13,Severe
1,1,0,1,1,0,0,1,1,1,59,14,Severe
1,1,0,1,1,0,0,1,1,1,59,15,Severe
1,1,0,1,1,0,0,1,1,1,59,16,Severe
1,1,0,1,1,0,0,1,1,1,59,17,Severe
1,1,0,1,1,0,0,1,1,1,59,18,Severe
1,1,0,1,1,0,0,1,1,1,59,19,Severe
1,1,0,1,1,0,0,1,1,1,59,20,Severe
1,0,1,0,1,0,0,0,0,1,60,0,Severe
1,0,1,0,1,0,1,1,1,1,60,1,Severe
1,1,1,0,1,0,1,1,1,1,60,2,Severe
1,1,1,1,1,0,1,1,1,1,60,3,Severe
1,1,0,1,1,0,0,1,1,1,60,4,Severe
1,1,0,1,1,0,0,1,1,1,60,5,Severe
1,1,0,1,1,0,0,1,1,1,60,6,Severe
1,1,0,1,1,0,0,1,1,1,60,7,Severe
1,1,0,1,1,0,0,1,1,1,60,8,Severe
1,1,0,1,1,0,0,1,1,1,60,9,Severe
1,1,0,1,1,0,0,1,1,1,60,10,Severe
1,1,0,1,1,0,0,1,1,1,60,11,Severe
1,1,0,1,1,0,0,1,1,1,60,12,Severe
1,1,0,1,1,0,0,1,1,1,60,13,Severe
1,1,0,1,1,0,0,1,1,1,60,14,Severe
1,1,0,1,1,0,0,1,1,1,60,15,Severe
1,1,0,1,1,0,0,1,1,1,60,16,Severe
1,1,0,1,1,0,0,1,1,1,60,17,Severe
1,1,0,1,1,0,0,1,1,1,60,18,Severe
1,1,0,1,1,0,0,1,1,1,60,19,Severe
1,1,0,1,1,0,0,1,1,1,60,20,Severe
1,1,1,0,1,1,0,1,0,1,61,0,Severe
1,0,1,1,1,0,1,1,0,1,61,1,Severe
1,0,0,0,1,0,0,1,1,1,61,2,Severe
1,1,1,0,1,0,1,1,1,1,61,3,Severe
1,1,1,1,1,0,1,1,1,1,61,4,Severe
1,1,0,1,1,0,0,1,1,1,61,5,Severe
1,1,0,1,1,0,0,1,1,1,61,6,Severe
1,1,0,1,1,0,0,1,1,1,61,7,Severe
1,1,0,1,1,0,0,1,1,1,61,8,Severe
1,1,0,1,1,0,0,1,1,1,61,9,Severe
1,1,0,1,1,0,0,1,1,1,61,10,Severe
1,1,0,1,1,0,0,1,1,1,61,11,Severe
1,1,0,1,1,0,0,1,1,1,61,12,Severe
1,1,0,1,1,0,0,1,1,1,61,13,Severe
1,1,0,1,1,0,0,1,1,1,61,14,Severe
1,1,0,1,1,0,0,1,1,1,61,15,Severe
1,1,0,1,1,0,0,1,1,1,61,16,Severe
1,1,0,1,1,0,0,1,1,1,61,17,Severe
1,1,0,1,1,0,0,1,1,1,61,18,Severe
1,1,0,1,1,0,0,1,1,1,61,19,Severe
1,1,0,1,1,0,0,1,1,1,61,20,Severe
1,1,0,1,1,0,0,0,0,1,62,0,Severe
1,0,0,1,1,0,0,1,1,1,62,1,Severe
1,1,0,0,1,0,0,1,1,1,62,2,Severe
1,1,1,1,1,0,1,1,1,1,62,3,Severe
1,1,0,1,1,0,0,1,1,1,62,4,Severe
1,1,0,1,1,0,0,1,1,1,62,5,Severe
1,1,0,1,1,0,0,1,1,1,62,6,Severe
1,1,0,1,1,0,0,1,1,1,62,7,Severe
1,1,0,1,1,0,0,1,1,1,62,8,Severe
1,1,0,1,1,0,0,1,1,1,62,9,Severe
1,1,0,1,1,0,0,1,1,1,62,10,Severe
1,1,0,1,1,0,0,1,1,1,62,11,Severe
1,1,0,1,1,0,0,1,1,1,62,12,Severe
1,1,0,1,1,0,0,1,1,1,62,13,Severe
1,1,0,1,1,0,0,1,1,1,62,14,Severe
1,1,0,1,1,0,0,1,1,1,62,15,Severe
1,1,0,1,1,0,0,1,1,1,62,16,Severe
1,1,0,1,1,0,0,1,1,1,62,17,Severe
1,1,0,1,1,0,0,1,1,1,62,18,Severe
1,1,0,1,1,0,0,1,1,1,62,19,Severe
1,1,0,1,1,0,0,1,1,1,62,20,Severe
1,1,1,1,1,1,0,1,0,1,63,0,Severe
1,0,0,1,1,0,0,1,0,1,63,1,Severe
1,0,0,0,1,0,0,1,1,1,63,2,Severe
1,1,1,0,1,0,1,1,1,1,63,3,Severe
1,1,1,1,1,0,1,1,1,1,63,4,Severe
1,1,0,1,1,0,0,1,1,1,63,5,Severe
1,1,0,1,1,0,0,1,1,1,63,6,Severe
1,1,0,1,1,0,0,1,1,1,63,7,Severe
1,1,0,1,1,0,0,1,1,1,63,8,Severe
1,1,0,1,1,0,0,1,1,1,63,9,Severe
1,1,0,1,1,0,0,1,1,1,63,10,Severe
1,1,0,1,1,0,0,1,1,1,63,11,Severe
1,1,0,1,1,0,0,1,1,1,63,12,Severe
1,1,0,1,1,0,0,1,1,1,63,13,Severe
1,1,0,1,1,0,0,1,1,1,63,14,Severe
1,1,0,1,1,0,0,1,1,1,63,15,Severe
1,1,0,1,1,0,0,1,1,1,63,16,Severe
1,1,0,1,1,0,0,1,1,1,63,17,Severe
1,1,0,1,1,0,0,1,1,1,63,18,Severe
1,1,0,1,1,0,0,1,1,1,63,19,Severe
1,1,0,1,1,0,0,1,1,1,63,20,Severe
0,0,1,0,1,0,0,0,0,1,64,0,Severe
1,0,0,1,1,0,0,0,1,1,64,1,Severe
1,1,0,0,1,0,0,1,1,1,64,2,Severe
1,1,1,1,1,0,1,1,1,1,64,3,Severe
1,1,0,1,1,0,0,1,1,1,64,4,Severe
1,1,0,1,1,0,0,1,1,1,64,5,Severe
1,1,0,1,1,0,0,1,1,1,64,6,Severe
1,1,0,1,1,0,0,1,1,1,64,7,Severe
1,1,0,1,1,0,0,1,1,1,64,8,Severe
1,1,0,1,1,0,0,1,1,1,64,9,Severe
1,1,0,1,1,0,0,1,1,1,64,10,Severe
1,1,0,1,1,0,0,1,1,1,64,11,Severe
1,1,0,1,1,0,0,1,1,1,64,12,Severe
1,1,0,1,1,0,0,1,1,1,64,13,Severe
1,1,0,1,1,0,0,1,1,1,64,14,Severe
1,1,0,1,1,0,0,1,1,1,64,15,Severe
1,1,0,1,1,0,0,1,1,1,64,16,Severe
1,1,0,1,1,0,0,1,1,1,64,17,Severe
1,1,0,1,1,0,0,1,1,1,64,18,Severe
1,1,0,1,1,0,0,1,1,1,64,19,Severe
1,1,0,1,1,0,0,1,1,1,64,20,Severe
0,0,1,1,1,1,0,1,0,1,65,0,Severe
1,0,0,0,1,0,0,1,1,1,65,1,Severe
1,1,1,0,1,0,1,1,1,1,65,2,Severe
1,1,1,1,1,0,1,1,1,1,65,3,Severe
1,1,0,1,1,0,0,1,1,1,65,4,Severe
1,1,0,1,1,0,0,1,1,1,65,5,Severe
1,1,0,1,1,0,0,1,1,1,65,6,Severe
1,1,0,1,1,0,0,1,1,1,65,7,Severe
1,1,0,1,1,0,0,1,1,1,65,8,Severe
1,1,0,1,1,0,0,1,1,1,65,9,Severe
1,1,0,1,1,0,0,1,1,1,65,10,Severe
1,1,0,1,1,0,0,1,1,1,65,11,Severe
1,1,0,1,1,0,0,1,1,1,65,12,Severe
1,1,0,1,1,0,0,1,1,1,65,13,Severe
1,1,0,1,1,0,0,1,1,1,65,14,Severe
1,1,0,1,1,0,0,1,1,1,65,15,Severe
1,1,0,1,1,0,0,1,1,1,65,16,Severe
1,1,0,1,1,0,0,1,1,1,65,17,Severe
1,1,0,1,1,0,0,1,1,1,65,18,Severe
1,1,0,1,1,0,0,1,1,1,65,19,Severe
1,1,0,1,1,0,0,1,1,1,65,20,Severe
1,0,0,1,1,0,1,1,0,1,66,0,Severe
1,0,0,0,1,0,0,1,1,1,66,1,Severe
1,1,1,0,1,0,1,1,1,1,66,2,Severe
1,1,1,1,1,0,1,1,1,1,66,3,Severe
1,1,0,1,1,0,0,1,1,1,66,4,Severe
1,1,0,1,1,0,0,1,1,1,66,5,Severe
1,1,0,1,1,0,0,1,1,1,66,6,Severe
1,1,0,1,1,0,0,1,1,1,66,7,Severe
1,1,0,1,1,0,0,1,1,1,66,8,Severe
1,1,0,1,1,0,0,1,1,1,66,9,Severe
1,1,0,1,1,0,0,1,1,1,66,10,Severe
1,1,0,1,1,0,0,1,1,1,66,11,Severe
1,1,0,1,1,0,0,1,1,1,66,12,Severe
1,1,0,1,1,0,0,1,1,1,66,13,Severe
1,1,0,1,1,0,0,1,1,1,66,14,Severe
1,1,0,1,1,0,0,1,1,1,66,15,Severe
1,1,0,1,1,0,0,1,1,1,66,16,Severe
1,1,0,1,1,0,0,1,1,1,66,17,Severe
1,1,0,1,1,0,0,1,1,1,66,18,Severe
1,1,0,1,1,0,0,1,1,1,66,19,Severe
1,1,0,1,1,0,0,1,1,1,66,20,Severe
1,0,0,0,1,1,0,1,0,1,67,0,Severe
1,0,1,0,1,0,1,1,0,1,67,1,Severe
1,0,1,0,1,0,1,1,1,1,67,2,Severe
1,1,1,0,1,0,1,1,1,1,67,3,Severe
1,1,1,1,1,0,1,1,1,1,67,4,Severe
1,1,0,1,1,0,0,1,1,1,67,5,Severe
1,1,0,1,1,0,0,1,1,1,67,6,Severe
1,1,0,1,1,0,0,1,1,1,67,7,Severe
1,1,0,1,1,0,0,1,1,1,67,8,Severe
1,1,0,1,1,0,0,1,1,1,67,9,Severe
1,1,0,1,1,0,0,1,1,1,67,10,Severe
1,1,0,1,1,0,0,1,1,1,67,11,Severe
1,1,0,1,1,0,0,1,1,1,67,12,Severe
1,1,0,1,1,0,0,1,1,1,67,13,Severe
1,1,0,1,1,0,0,1,1,1,67,14,Severe
1,1,0,1,1,0,0,1,1,1,67,15,Severe
1,1,0,1,1,0,0,1,1,1,67,16,Severe
1,1,0,1,1,0,0,1,1,1,67,17,Severe
1,1,0,1,1,0,0,1,1,1,67,18,Severe
1,1,0,1,1,0,0,1,1,1,67,19,Severe
1,1,0,1,1,0,0,1,1,1,67,20,Severe
1,0,0,1,1,1,0,1,0,1,68,0,Severe
1,0,0,0,1,0,0,1,0,1,68,1,Severe
1,0,1,0,1,0,1,1,1,1,68,2,Severe
1,1,1,0,1,0,1,1,1,1,68,3,Severe
1,1,1,1,1,0,1,1,1,1,68,4,Severe
1,1,0,1,1,0,0,1,1,1,68,5,Severe
1,1,0,1,1,0,0,1,1,1,68,6,Severe
1,1,0,1,1,0,0,1,1,1,68,7,Severe
1,1,0,1,1,0,0,1,1,1,68,8,Severe
1,1,0,1,1,0,0,1,1,1,68,9,Severe
1,1,0,1,1,0,0,1,1,1,68,10,Severe
1,1,0,1,1,0,0,1,1,1,68,11,Severe
1,1,0,1,1,0,0,1,1,1,68,12,Severe
